date,open,close,high,low,volume,symbol
2021-09-14,0.2359,0.2407,0.2417,0.2338,143879242.2,DOGE/USD
2021-09-13,0.2502,0.236,0.2522,0.2284,337437100.6,DOGE/USD
2021-09-12,0.2412,0.2502,0.2554,0.2388,184559604.6,DOGE/USD
2021-09-11,0.2398,0.2411,0.248,0.2377,138158164.3,DOGE/USD
2021-09-10,0.2527,0.2398,0.262,0.2355,290362017.6,DOGE/USD
2021-09-09,0.2566,0.2527,0.2597,0.2486,269432873.5,DOGE/USD
2021-09-08,0.2556,0.2567,0.2637,0.2334,515368548.8,DOGE/USD
2021-09-07,0.3092,0.2557,0.3115,0.21,940077370.9,DOGE/USD
2021-09-06,0.3148,0.3091,0.3199,0.3002,295006262.7,DOGE/USD
2021-09-05,0.2995,0.3147,0.3159,0.2963,352644709.1,DOGE/USD
2021-09-04,0.2963,0.2994,0.3087,0.2933,285715298.7,DOGE/USD
2021-09-03,0.2948,0.2963,0.305,0.2874,374466691.5,DOGE/USD
2021-09-02,0.2944,0.2948,0.31,0.2919,532380997.3,DOGE/USD
2021-09-01,0.2783,0.2945,0.295,0.2731,340668630.5,DOGE/USD
2021-08-31,0.2721,0.2783,0.2861,0.27,265798812.0,DOGE/USD
2021-08-30,0.2813,0.272,0.2903,0.27,333045083.5,DOGE/USD
2021-08-29,0.2863,0.2813,0.2922,0.2766,238108435.3,DOGE/USD
2021-08-28,0.2946,0.2863,0.2998,0.2831,154141454.1,DOGE/USD
2021-08-27,0.2684,0.2948,0.2953,0.265,253519860.7,DOGE/USD
2021-08-26,0.2926,0.2684,0.2962,0.2643,337735827.8,DOGE/USD
2021-08-25,0.2888,0.2924,0.297,0.2795,251441677.7,DOGE/USD
2021-08-24,0.3179,0.2888,0.3196,0.276,410135197.3,DOGE/USD
2021-08-23,0.3149,0.3179,0.328,0.3128,312992689.9,DOGE/USD
2021-08-22,0.3171,0.3149,0.3217,0.3052,200280984.5,DOGE/USD
2021-08-21,0.3276,0.3173,0.3296,0.3145,277716902.0,DOGE/USD
2021-08-20,0.3178,0.3273,0.3349,0.3136,393858940.9,DOGE/USD
2021-08-19,0.3032,0.3176,0.3192,0.2937,466531914.1,DOGE/USD
2021-08-18,0.2993,0.3031,0.326,0.2783,887046305.6,DOGE/USD
2021-08-17,0.3194,0.2993,0.34,0.2942,772826988.2,DOGE/USD
2021-08-16,0.3404,0.3194,0.3519,0.31,919382770.8,DOGE/USD
2021-08-15,0.2939,0.3403,0.35,0.2875,1112193496.0,DOGE/USD
2021-08-14,0.287,0.2939,0.2988,0.276,562202841.7,DOGE/USD
2021-08-13,0.2642,0.287,0.2877,0.2616,483859802.7,DOGE/USD
2021-08-12,0.2646,0.264,0.2948,0.2516,745005518.7,DOGE/USD
2021-08-11,0.2576,0.2647,0.2829,0.2565,657443584.1,DOGE/USD
2021-08-10,0.2561,0.2575,0.2633,0.2452,456380783.0,DOGE/USD
2021-08-09,0.24,0.2562,0.267,0.2302,653554605.6,DOGE/USD
2021-08-08,0.2622,0.24,0.284,0.2347,951623526.0,DOGE/USD
2021-08-07,0.2049,0.2622,0.2634,0.2036,800423678.5,DOGE/USD
2021-08-06,0.2011,0.2049,0.2121,0.1984,180216995.9,DOGE/USD
2021-08-05,0.2015,0.201,0.2024,0.1944,128633579.9,DOGE/USD
2021-08-04,0.1963,0.2014,0.2032,0.1943,108608848.8,DOGE/USD
2021-08-03,0.2034,0.1962,0.2051,0.1932,135048499.9,DOGE/USD
2021-08-02,0.2043,0.2034,0.2099,0.2016,107019763.4,DOGE/USD
2021-08-01,0.2079,0.2043,0.2181,0.201,172196420.4,DOGE/USD
2021-07-31,0.209,0.2079,0.2146,0.205,108532677.2,DOGE/USD
2021-07-30,0.2048,0.2089,0.2107,0.196,168695117.4,DOGE/USD
2021-07-29,0.2057,0.2049,0.2066,0.2004,108692039.1,DOGE/USD
2021-07-28,0.2058,0.2059,0.2138,0.2016,186971251.7,DOGE/USD
2021-07-27,0.2039,0.2059,0.2096,0.1952,226006096.8,DOGE/USD
2021-07-26,0.1981,0.2039,0.2332,0.1968,626081630.9,DOGE/USD
2021-07-25,0.1971,0.1981,0.2009,0.1912,121896004.0,DOGE/USD
2021-07-24,0.1951,0.1971,0.2046,0.1913,165000795.3,DOGE/USD
2021-07-23,0.1913,0.195,0.1996,0.1832,144665301.8,DOGE/USD
2021-07-22,0.1906,0.1914,0.1965,0.1863,145232846.5,DOGE/USD
2021-07-21,0.1706,0.1905,0.215,0.1683,485064387.6,DOGE/USD
2021-07-20,0.1738,0.1706,0.18,0.16,218925708.2,DOGE/USD
2021-07-19,0.1817,0.1737,0.1844,0.1704,141656397.5,DOGE/USD
2021-07-18,0.1876,0.1817,0.1963,0.1803,140641638.8,DOGE/USD
2021-07-17,0.1721,0.1876,0.2059,0.169,283758045.1,DOGE/USD
2021-07-16,0.1853,0.1721,0.1883,0.1711,146625046.0,DOGE/USD
2021-07-15,0.1975,0.1853,0.2008,0.1803,123286255.7,DOGE/USD
2021-07-14,0.2,0.1976,0.2047,0.1874,140524632.0,DOGE/USD
2021-07-13,0.2078,0.2,0.2096,0.1975,95276373.8,DOGE/USD
2021-07-12,0.216,0.2078,0.2191,0.204,78345899.8,DOGE/USD
2021-07-11,0.2138,0.2159,0.2192,0.2107,47077254.7,DOGE/USD
2021-07-10,0.2196,0.2139,0.228,0.2099,95754193.0,DOGE/USD
2021-07-09,0.2072,0.2196,0.2298,0.1955,236319196.6,DOGE/USD
2021-07-08,0.224,0.2072,0.2249,0.2017,195477532.4,DOGE/USD
2021-07-07,0.2342,0.2239,0.2386,0.2209,107956123.5,DOGE/USD
2021-07-06,0.2312,0.2342,0.2422,0.2294,88550837.6,DOGE/USD
2021-07-05,0.2466,0.2312,0.2466,0.2262,100615850.7,DOGE/USD
2021-07-04,0.2465,0.2467,0.2528,0.2433,66153102.1,DOGE/USD
2021-07-03,0.2453,0.2465,0.2502,0.242,66914583.1,DOGE/USD
2021-07-02,0.2438,0.2452,0.2489,0.2385,111923201.4,DOGE/USD
2021-07-01,0.2539,0.2441,0.2619,0.2383,164261335.3,DOGE/USD
2021-06-30,0.2635,0.2541,0.2641,0.2378,184596444.7,DOGE/USD
2021-06-29,0.2571,0.2636,0.2758,0.2527,195143202.1,DOGE/USD
2021-06-28,0.2646,0.2572,0.2669,0.2506,171045051.3,DOGE/USD
2021-06-27,0.2458,0.2647,0.2677,0.2403,180482566.4,DOGE/USD
2021-06-26,0.2374,0.2459,0.2557,0.2306,208364317.6,DOGE/USD
2021-06-25,0.264,0.2375,0.29,0.2285,645832694.1,DOGE/USD
2021-06-24,0.2349,0.264,0.27,0.2218,351286805.7,DOGE/USD
2021-06-23,0.1909,0.2349,0.2495,0.1805,564383669.4,DOGE/USD
2021-06-22,0.1787,0.1909,0.2175,0.1633,794429143.4,DOGE/USD
2021-06-21,0.2803,0.1788,0.2811,0.1643,791737076.0,DOGE/USD
2021-06-20,0.2858,0.2803,0.2896,0.255,158647350.2,DOGE/USD
2021-06-19,0.2935,0.2856,0.298,0.2856,57112283.0,DOGE/USD
2021-06-18,0.3062,0.2934,0.3078,0.2799,176036609.4,DOGE/USD
2021-06-17,0.3078,0.3064,0.3141,0.3028,56543539.4,DOGE/USD
2021-06-16,0.3204,0.3077,0.3213,0.3051,82167983.9,DOGE/USD
2021-06-15,0.3277,0.3204,0.3307,0.3165,83817626.3,DOGE/USD
2021-06-14,0.3243,0.3276,0.3377,0.3196,93716865.3,DOGE/USD
2021-06-13,0.3123,0.3243,0.3306,0.3077,73923729.4,DOGE/USD
2021-06-12,0.3189,0.3121,0.3192,0.3011,94733927.0,DOGE/USD
2021-06-11,0.3262,0.3189,0.3343,0.311,132298372.1,DOGE/USD
2021-06-10,0.3437,0.3261,0.3455,0.3228,144170835.3,DOGE/USD
2021-06-09,0.3264,0.3436,0.3548,0.3125,197780888.9,DOGE/USD
2021-06-08,0.3317,0.3264,0.3422,0.2959,287575509.5,DOGE/USD
2021-06-07,0.3719,0.3315,0.38,0.3274,205450202.3,DOGE/USD
2021-06-06,0.3718,0.3717,0.3774,0.3669,125063397.2,DOGE/USD
2021-06-05,0.3769,0.3718,0.3948,0.3598,221827648.1,DOGE/USD
2021-06-04,0.4015,0.3769,0.4039,0.35,570165109.2,DOGE/USD
2021-06-03,0.4875,0.4015,0.4875,0.3779,190111721.7,DOGE/USD
2021-12-03,233.808,228.093,239.609,226.569,740640.794,SOL/USD
2021-12-02,229.928,233.845,243.564,220.113,1719258.938,SOL/USD
2021-12-01,208.716,229.928,232.492,207.821,1916110.501,SOL/USD
2021-11-30,204.205,208.676,218.549,199.711,1473322.714,SOL/USD
2021-11-29,200.838,204.187,212.993,199.863,1358697.217,SOL/USD
2021-11-28,192.942,200.907,203.009,181.067,1111076.894,SOL/USD
2021-11-27,192.481,192.952,199.511,190.627,900431.578,SOL/USD
2021-11-26,210.124,192.541,210.647,182.91,1795806.773,SOL/USD
2021-11-25,205.752,210.139,216.5,202.054,1140446.083,SOL/USD
2021-11-24,221.971,205.685,222.073,200.14,1328554.69,SOL/USD
2021-11-23,215.768,221.97,226.193,211.0,996750.961,SOL/USD
2021-11-22,230.752,215.788,232.269,211.757,1516214.968,SOL/USD
2021-11-21,217.865,230.785,235.584,210.622,1263272.834,SOL/USD
2021-11-20,215.441,217.865,221.374,206.0,912974.488,SOL/USD
2021-11-19,195.265,215.385,220.0,189.266,1735514.617,SOL/USD
2021-11-18,219.04,195.252,222.886,186.77,2542061.849,SOL/USD
2021-11-17,219.191,219.044,222.525,209.943,1535925.221,SOL/USD
2021-11-16,238.217,219.155,238.219,214.469,1744298.106,SOL/USD
2021-11-15,238.735,238.218,246.382,234.316,1106931.928,SOL/USD
2021-11-14,241.718,238.702,242.07,230.481,883162.651,SOL/USD
2021-11-13,228.486,241.776,242.098,224.919,972796.74,SOL/USD
2021-11-12,233.477,228.53,239.0,221.0,1241944.182,SOL/USD
2021-11-11,233.2,233.498,246.49,229.508,1187779.661,SOL/USD
2021-11-10,239.045,233.277,248.163,217.0,1713405.863,SOL/USD
2021-11-09,248.354,239.045,253.259,237.536,1299758.057,SOL/USD
2021-11-08,249.807,248.422,253.391,240.583,1451021.989,SOL/USD
2021-11-07,258.764,249.808,258.926,245.8,1032555.641,SOL/USD
2021-11-06,236.306,258.763,260.0,235.016,1398599.741,SOL/USD
2021-11-05,247.202,236.364,248.622,230.537,1200989.781,SOL/USD
2021-11-04,243.525,247.244,250.566,234.421,1905230.547,SOL/USD
2021-11-03,221.031,243.553,246.884,216.003,2683716.258,SOL/USD
2021-11-02,204.061,221.168,222.428,201.024,1588257.618,SOL/USD
2021-11-01,202.673,204.035,211.687,197.85,1629045.016,SOL/USD
2021-10-31,195.924,202.673,205.264,185.584,1261559.945,SOL/USD
2021-10-30,200.428,195.913,200.687,187.51,890535.465,SOL/USD
2021-10-29,195.481,200.439,205.307,194.627,1263193.234,SOL/USD
2021-10-28,184.682,195.377,201.561,181.75,1854736.75,SOL/USD
2021-10-27,199.911,184.682,205.599,179.761,2409699.187,SOL/USD
2021-10-26,209.585,199.857,214.163,196.446,1686387.215,SOL/USD
2021-10-25,202.303,209.6,218.97,198.127,1982476.011,SOL/USD
2021-10-24,197.71,202.304,205.0,185.313,1541736.74,SOL/USD
2021-10-23,196.246,197.707,205.719,192.017,1343191.296,SOL/USD
2021-10-22,190.501,196.247,215.0,188.025,3388534.536,SOL/USD
2021-10-21,176.759,190.473,194.415,176.759,3159255.295,SOL/USD
2021-10-20,155.852,176.787,176.89,155.144,1543942.471,SOL/USD
2021-10-19,157.125,155.85,159.4,153.183,701464.136,SOL/USD
2021-10-18,160.132,157.15,162.952,155.0,770654.878,SOL/USD
2021-10-17,157.615,160.097,167.5,153.2,934358.565,SOL/USD
2021-10-16,163.193,157.562,164.766,156.578,663795.43,SOL/USD
2021-10-15,150.026,163.214,165.268,146.75,1745195.785,SOL/USD
2021-10-14,148.068,150.016,155.65,147.318,1147763.989,SOL/USD
2021-10-13,152.441,148.039,155.549,144.344,1172944.074,SOL/USD
2021-10-12,144.854,152.452,153.626,137.66,2273847.701,SOL/USD
2021-10-11,147.637,144.853,154.0,140.175,1380478.104,SOL/USD
2021-10-10,156.783,147.624,158.554,145.67,868755.423,SOL/USD
2021-10-09,158.858,156.827,161.581,154.23,1039124.53,SOL/USD
2021-10-08,154.355,158.833,169.0,152.368,1679953.047,SOL/USD
2021-10-07,153.949,154.338,161.5,150.35,1709809.442,SOL/USD
2021-10-06,164.679,153.922,165.527,150.29,2138586.249,SOL/USD
2021-10-05,167.231,164.623,170.25,160.0,1500271.579,SOL/USD
2021-10-04,173.15,167.212,173.151,162.102,1442327.633,SOL/USD
2021-10-03,169.057,173.129,177.935,165.537,1326862.196,SOL/USD
2021-10-02,161.682,168.979,175.108,156.24,1698493.988,SOL/USD
2021-10-01,141.358,161.649,165.0,138.242,2216533.667,SOL/USD
2021-09-30,135.241,141.358,142.951,134.069,1465567.481,SOL/USD
2021-09-29,132.214,135.304,140.156,131.101,1627779.074,SOL/USD
2021-09-28,136.378,132.182,139.484,128.167,1352512.649,SOL/USD
2021-09-27,135.632,136.35,149.0,133.75,1726577.772,SOL/USD
2021-09-26,136.109,135.698,140.888,125.0,1490127.859,SOL/USD
2021-09-25,139.272,136.117,144.09,133.554,1164823.189,SOL/USD
2021-09-24,150.0,139.308,151.421,128.0,2948981.097,SOL/USD
2021-09-23,148.19,150.034,152.477,143.021,2203577.139,SOL/USD
2021-09-22,124.219,148.197,152.408,122.105,4596483.091,SOL/USD
2021-09-21,132.622,124.3,144.653,116.0,4647220.266,SOL/USD
2021-09-20,152.81,132.567,153.432,130.275,4576526.507,SOL/USD
2021-09-19,169.391,152.842,171.06,150.66,2365355.373,SOL/USD
2021-09-18,147.619,169.336,171.726,144.2,3950219.334,SOL/USD
2021-09-17,152.018,147.592,153.341,134.1,3754629.705,SOL/USD
2021-09-16,158.478,152.043,162.95,147.254,2056945.058,SOL/USD
2021-09-15,158.64,158.433,166.386,153.75,2604815.418,SOL/USD
2021-09-14,169.57,158.64,171.95,142.0,4242412.34,SOL/USD
2021-09-13,174.288,169.797,175.153,150.331,4089808.101,SOL/USD
2021-09-12,179.122,174.272,181.675,170.175,1620970.25,SOL/USD
2021-09-11,179.557,179.122,193.775,175.3,2638639.869,SOL/USD
2021-09-10,187.907,179.51,197.489,167.808,4013536.024,SOL/USD
2021-09-09,190.927,187.908,216.47,180.901,6536735.823,SOL/USD
2021-09-08,173.4,191.03,198.0,146.69,6756738.524,SOL/USD
2021-09-07,164.377,173.4,200.0,134.242,9199937.041,SOL/USD
2021-09-06,142.137,164.316,166.206,137.512,3112382.442,SOL/USD
2021-09-05,139.01,142.138,145.258,135.011,1848408.649,SOL/USD
2021-09-04,146.487,138.998,150.721,135.681,2581545.357,SOL/USD
2021-09-03,128.339,146.524,149.062,128.174,4579017.233,SOL/USD
2021-09-02,110.674,128.346,132.162,109.203,3311427.776,SOL/USD
2021-09-01,108.29,110.671,119.68,105.96,3442549.797,SOL/USD
2021-08-31,110.347,108.29,130.066,103.099,6557518.475,SOL/USD
2021-08-30,94.305,110.347,116.6,93.722,4791434.929,SOL/USD
2021-08-29,96.254,94.287,97.836,90.403,1382531.706,SOL/USD
2021-08-28,88.087,96.246,98.0,85.634,2092854.72,SOL/USD
2021-08-27,74.905,88.053,88.881,72.577,2938270.348,SOL/USD
2021-08-26,72.0,74.823,78.372,66.254,3107777.074,SOL/USD
2021-08-25,70.503,71.986,72.82,66.151,1664086.031,SOL/USD
2021-08-24,75.655,70.591,79.467,68.595,2213179.66,SOL/USD
2021-08-23,72.811,75.655,76.783,71.548,1353786.018,SOL/USD
2021-08-22,73.896,72.809,77.64,71.321,919777.031,SOL/USD
2021-08-21,78.72,73.937,82.044,72.672,1561200.394,SOL/USD
2021-08-20,72.803,78.746,80.0,70.926,2237442.953,SOL/USD
2021-08-19,72.703,72.831,75.496,68.339,2780702.829,SOL/USD
2021-08-18,64.209,72.736,80.55,59.772,5284962.631,SOL/USD
2021-08-17,62.087,64.169,75.0,58.677,4654781.901,SOL/USD
2021-08-16,53.565,62.055,69.8,52.3,3983494.186,SOL/USD
2021-08-15,44.201,53.556,54.778,43.427,2003802.362,SOL/USD
2021-08-14,44.885,44.178,44.906,42.8,356870.109,SOL/USD
2021-08-13,41.126,44.9,44.963,40.702,899382.997,SOL/USD
2021-08-12,41.653,41.102,43.49,39.286,771888.11,SOL/USD
2021-08-11,40.691,41.65,43.749,40.634,705570.472,SOL/USD
2021-08-10,38.679,40.691,41.768,38.222,637857.285,SOL/USD
2021-08-09,37.69,38.676,40.023,36.382,480575.521,SOL/USD
2021-08-08,39.506,37.689,39.594,36.92,383241.282,SOL/USD
2021-08-07,39.52,39.516,40.496,37.571,600846.645,SOL/USD
2021-08-06,37.427,39.513,40.453,35.672,709576.505,SOL/USD
2021-08-05,35.779,37.398,38.28,35.483,830964.109,SOL/USD
2021-08-04,34.116,35.794,36.662,33.268,733114.835,SOL/USD
2021-08-03,33.227,34.116,35.878,32.36,795903.493,SOL/USD
2021-08-02,34.162,33.187,35.93,33.03,731191.72,SOL/USD
2021-08-01,36.8,34.198,36.866,33.276,659610.671,SOL/USD
2021-07-31,32.389,36.759,37.0,31.705,906618.344,SOL/USD
2021-07-30,31.309,32.41,33.082,29.998,995658.776,SOL/USD
2021-07-29,27.894,31.295,31.935,27.33,604801.5,SOL/USD
2021-07-28,28.152,27.899,28.782,27.38,600058.97,SOL/USD
2021-07-27,28.2,28.158,29.013,26.909,704029.709,SOL/USD
2021-07-26,28.26,28.196,31.103,27.883,1209188.418,SOL/USD
2021-07-25,28.652,28.253,28.896,26.556,450179.708,SOL/USD
2021-07-24,28.554,28.65,29.508,28.036,407701.845,SOL/USD
2021-07-23,27.706,28.539,28.704,26.404,473682.475,SOL/USD
2021-07-22,26.702,27.713,28.193,25.935,533994.037,SOL/USD
2021-07-21,23.489,26.691,27.476,22.818,648433.046,SOL/USD
2021-07-20,24.539,23.472,24.993,22.139,684942.446,SOL/USD
2021-07-19,26.711,24.524,26.711,24.0,704230.827,SOL/USD
2021-07-18,26.743,26.696,27.753,26.265,187697.59,SOL/USD
2021-07-17,26.291,26.764,27.822,26.0,371501.752,SOL/USD
2021-07-16,28.575,26.296,29.48,26.204,336913.017,SOL/USD
2021-07-15,31.33,28.594,31.5,28.0,488220.773,SOL/USD
2021-07-14,29.173,31.349,31.468,27.442,384559.63,SOL/USD
2021-07-13,30.792,29.15,31.09,28.831,338740.808,SOL/USD
2021-07-12,32.191,30.749,32.686,30.0,330887.037,SOL/USD
2021-07-11,31.716,32.2,32.551,31.368,229085.018,SOL/USD
2021-07-10,33.3,31.722,34.223,31.069,317809.595,SOL/USD
2021-07-09,33.163,33.335,34.43,32.0,342965.297,SOL/USD
2021-07-08,36.678,33.161,36.962,32.586,656095.499,SOL/USD
2021-07-07,34.213,36.718,38.1,33.83,902836.013,SOL/USD
2021-07-06,32.922,34.217,35.048,32.909,348023.099,SOL/USD
2021-07-05,34.304,32.92,34.479,32.45,250865.933,SOL/USD
2021-07-04,34.536,34.332,35.504,33.582,243588.038,SOL/USD
2021-07-03,33.991,34.558,35.392,33.26,261802.341,SOL/USD
2021-07-02,33.28,33.991,34.1,31.408,458577.488,SOL/USD
2021-07-01,35.545,33.29,35.601,32.182,541918.057,SOL/USD
2021-06-30,33.951,35.565,36.0,31.602,754720.572,SOL/USD
2021-06-29,33.033,33.963,35.829,32.655,553005.369,SOL/USD
2021-06-28,31.935,33.013,34.323,31.01,459757.887,SOL/USD
2021-06-27,29.739,31.92,31.98,29.205,431491.168,SOL/USD
2021-06-26,28.6,29.739,30.121,26.72,469759.094,SOL/USD
2021-06-25,31.201,28.646,32.98,27.93,646762.929,SOL/USD
2021-06-24,30.851,31.187,33.0,28.477,883030.908,SOL/USD
2021-06-23,26.979,30.838,32.957,25.682,1145606.989,SOL/USD
2021-06-22,26.631,26.982,28.773,20.181,1438737.713,SOL/USD
2021-06-21,35.286,26.625,35.532,26.0,836374.38,SOL/USD
2021-06-20,35.2,35.271,35.954,31.324,287189.023,SOL/USD
2021-06-19,36.875,35.2,37.361,34.977,263002.615,SOL/USD
2021-06-18,39.321,36.842,39.45,35.0,471361.712,SOL/USD
2021-06-17,40.5,39.25,40.5,38.219,202117.954,SOL/USD
